question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
93715,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Sanders,Bernard Sanders,DEM,49.6
93715,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Pence,Mike Pence,REP,47.0
93716,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Harris,Kamala D. Harris,DEM,47.8
93716,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Pence,Mike Pence,REP,46.5
93717,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,O'Rourke,Beto O'Rourke,DEM,47.9
93717,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Pence,Mike Pence,REP,47.0
93718,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Warren,Elizabeth Warren,DEM,48.6
93718,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Pence,Mike Pence,REP,46.9
93719,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Biden,Joseph R. Biden Jr.,DEM,48.0
93719,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Trump,Donald Trump,REP,45.0
93719,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Schultz,Howard Schultz,DEM,4.0
93720,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Sanders,Bernard Sanders,DEM,46.0
93720,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Trump,Donald Trump,REP,45.0
93720,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Schultz,Howard Schultz,DEM,7.0
93721,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Harris,Kamala D. Harris,DEM,44.0
93721,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Trump,Donald Trump,REP,45.0
93721,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Schultz,Howard Schultz,DEM,7.0
93722,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,O'Rourke,Beto O'Rourke,DEM,44.0
93722,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Trump,Donald Trump,REP,45.0
93722,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Schultz,Howard Schultz,DEM,7.0
93723,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Warren,Elizabeth Warren,DEM,45.0
93723,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Trump,Donald Trump,REP,45.0
93723,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://docsend.com/view/2q2pyq8,general,Schultz,Howard Schultz,DEM,7.0
93505,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Warren,Elizabeth Warren,DEM,51.4
93505,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Trump,Donald Trump,REP,48.6
93506,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Biden,Joseph R. Biden Jr.,DEM,53.7
93506,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Trump,Donald Trump,REP,46.3
93507,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Sanders,Bernard Sanders,DEM,52.5
93507,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Trump,Donald Trump,REP,47.5
93508,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Harris,Kamala D. Harris,DEM,51.3
93508,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Trump,Donald Trump,REP,48.7
93509,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Klobuchar,Amy Klobuchar,DEM,52.8
93509,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Trump,Donald Trump,REP,47.2
93510,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Biden,Joseph R. Biden Jr.,DEM,51.8
93510,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Trump,Donald Trump,REP,44.3
93510,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Schultz,Howard Schultz,DEM,3.9
93511,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Sanders,Bernard Sanders,DEM,48.9
93511,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Trump,Donald Trump,REP,45.3
93511,57656,2020,Michigan,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,"",false,,,false,false,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Schultz,Howard Schultz,DEM,5.8
93476,57640,2020,Minnesota,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B/C,550,a,a,Live Phone,U.S. President,0,,2/26/19,3/3/19,,"",false,DEM,,false,false,3/6/19 12:52,,http://www.dfmresearch.com/uploads/Minnesota_Rail_Survey__2019_March.pdf,general,Klobuchar,Amy Klobuchar,DEM,52.0
93476,57640,2020,Minnesota,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B/C,550,a,a,Live Phone,U.S. President,0,,2/26/19,3/3/19,,"",false,DEM,,false,false,3/6/19 12:52,,http://www.dfmresearch.com/uploads/Minnesota_Rail_Survey__2019_March.pdf,general,Trump,Donald Trump,REP,35.0
93476,57640,2020,Minnesota,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B/C,550,a,a,Live Phone,U.S. President,0,,2/26/19,3/3/19,,"",false,DEM,,false,false,3/6/19 12:52,,http://www.dfmresearch.com/uploads/Minnesota_Rail_Survey__2019_March.pdf,general,Schultz,Howard Schultz,DEM,7.0
93400,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Warren,Elizabeth Warren,DEM,46.0
93400,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,54.0
93401,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Biden,Joseph R. Biden Jr.,DEM,48.1
93401,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,51.9
93402,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Sanders,Bernard Sanders,DEM,46.1
93402,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,53.9
93403,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Harris,Kamala D. Harris,DEM,44.1
93403,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,55.9
93404,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Booker,Cory A. Booker,DEM,45.8
93404,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,54.2
93405,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,O'Rourke,Beto O'Rourke,DEM,43.9
93405,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,56.1
93406,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Klobuchar,Amy Klobuchar,DEM,43.9
93406,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,56.1
93407,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Warren,Elizabeth Warren,DEM,40.6
93407,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,52.5
93407,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Schultz,Howard Schultz,DEM,6.9
93408,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Sanders,Bernard Sanders,DEM,42.2
93408,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,51.3
93408,57612,2020,South Carolina,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,"",false,,,false,false,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Schultz,Howard Schultz,DEM,6.5
93369,57601,2020,Texas,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,"",false,,,false,false,2/28/19 07:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Biden,Joseph R. Biden Jr.,DEM,46.0
